TotalCharges,MonthlyCharges,tenure,is_monthly_contract,Contract_Two year,Contract_Month-to-month,avg_monthly_charge,is_new_customer,no_value_added,PaymentMethod_Electronic check,PhoneService_enc,InternetService_Fiber optic,is_fiber_optic,OnlineSecurity_enc,TechSupport_enc,num_services,tenure_group_new_0_12,Dependents_enc,PaperlessBilling_enc
184.95,20.55,11,0,0,0,16.813636363636363,0,0,0,1,0,0,0,0,1,1,0,1
54.7,19.3,3,1,0,1,18.23333333333333,1,0,0,1,0,0,0,0,1,1,1,0
2888.7,88.6,33,1,0,1,87.53636363636363,0,0,0,1,1,1,0,1,4,0,1,0
215.2,25.5,8,1,0,1,26.9,0,1,0,0,0,0,0,0,0,1,1,0
6218.45,98.0,63,0,1,0,98.70555555555556,0,0,0,1,1,1,1,0,5,0,0,0
221.35,20.1,11,1,0,1,20.12272727272727,0,0,0,1,0,0,0,0,1,1,1,0
1547.35,40.65,36,0,1,0,42.98194444444445,0,0,0,0,0,0,1,1,3,0,1,0
759.55,94.75,8,1,0,1,94.94375,0,1,1,1,1,1,0,0,4,1,1,1
329.8,34.7,10,1,0,1,32.980000000000004,0,1,1,0,0,0,0,0,1,1,0,1
270.7,75.1,3,1,0,1,90.23333333333332,1,1,0,1,1,1,0,0,1,1,0,1
1970.5,68.85,29,1,0,1,67.94827586206897,0,0,0,1,0,0,1,0,5,0,0,1
3399.85,53.85,64,0,0,0,53.12265625,0,0,0,1,0,0,0,0,2,0,1,1
5431.4,108.25,50,0,0,0,108.628,0,0,1,1,1,1,1,0,6,0,1,1
69.75,69.75,1,1,0,1,69.75,1,1,1,1,1,1,0,0,1,1,0,1
496.9,75.15,7,1,0,1,70.98571428571428,0,1,0,1,1,1,0,0,2,1,0,1
727.85,51.45,14,0,0,0,51.989285714285714,0,0,0,1,0,0,0,0,2,0,0,0
70.6,70.6,1,1,0,1,70.6,1,1,0,1,1,1,0,0,1,1,0,0
235.5,70.3,3,1,0,1,78.5,1,1,1,1,1,1,0,0,1,1,0,1
174.2,64.6,3,1,0,1,58.06666666666666,1,0,1,1,0,0,0,1,3,1,0,0
143.35,75.9,2,1,0,1,71.675,1,1,1,1,1,1,0,0,1,1,0,1
1317.95,35.35,36,0,0,0,36.609722222222224,0,0,0,0,0,0,1,0,2,0,0,0
7039.45,103.75,68,0,1,0,103.52132352941176,0,0,0,1,1,1,0,1,5,0,1,1
2716.3,83.85,33,1,0,1,82.31212121212121,0,0,0,1,1,1,0,0,3,0,0,1
923.5,98.3,9,1,0,1,102.61111111111111,0,1,0,1,1,1,0,0,4,1,0,0
2642.05,85.0,32,1,0,1,82.5640625,0,1,1,1,1,1,0,0,2,0,0,1
1152.7,54.2,22,1,0,1,52.39545454545455,0,0,1,1,0,0,1,1,3,0,0,1
1620.8,89.1,19,1,0,1,85.30526315789473,0,0,1,1,1,1,0,0,3,0,0,1
3953.7,60.4,67,0,1,0,59.01044776119403,0,0,0,1,0,0,1,1,4,0,1,1
804.25,19.7,41,0,1,0,19.615853658536587,0,0,0,1,0,0,0,0,1,0,1,0
272.2,85.8,3,1,0,1,90.73333333333332,1,0,1,1,1,1,0,1,3,1,0,0
1025.05,19.65,52,0,1,0,19.7125,0,0,0,1,0,0,0,0,1,0,0,0
81.95,81.95,1,1,0,1,81.95,1,1,1,1,1,1,0,0,2,1,0,1
134.35,65.7,2,1,0,1,67.175,1,1,0,1,0,0,0,0,3,1,1,0
183.75,87.15,2,1,0,1,91.875,1,0,0,1,1,1,0,0,3,1,0,1
152.6,19.35,8,1,0,1,19.075,0,0,0,1,0,0,0,0,1,1,1,1
3930.6,95.55,42,1,0,1,93.58571428571427,0,0,1,1,1,1,0,0,4,0,0,1
916.75,70.15,13,1,0,1,70.51923076923077,0,1,1,1,1,1,0,0,1,0,0,1
563.65,71.15,8,1,0,1,70.45625,0,0,1,1,0,0,1,1,4,1,0,0
990.45,19.05,53,0,0,0,18.687735849056605,0,0,0,1,0,0,0,0,1,0,0,0
1130.0,83.2,15,1,0,1,75.33333333333333,0,0,0,1,1,1,0,0,3,0,0,1
2011.4,50.75,39,1,0,1,51.57435897435898,0,1,1,0,0,0,0,0,3,0,0,1
1032.0,36.5,27,1,0,1,38.22222222222222,0,1,0,0,0,0,0,0,1,0,0,0
100.25,100.25,1,1,0,1,100.25,1,0,0,1,1,1,0,0,4,1,0,1
937.1,21.1,46,0,1,0,20.371739130434783,0,0,1,1,0,0,0,0,1,0,0,1
1336.9,80.5,17,1,0,1,78.64117647058823,0,0,0,1,1,1,0,0,2,0,0,1
997.75,19.4,51,0,0,0,19.56372549019608,0,0,0,1,0,0,0,0,1,0,1,0
781.4,85.3,9,1,0,1,86.82222222222222,0,1,0,1,1,1,0,0,3,1,0,1
4459.8,100.15,45,0,0,0,99.10666666666668,0,1,0,1,1,1,0,0,4,0,0,1
7297.75,105.0,69,0,1,0,105.7644927536232,0,0,1,1,1,1,0,0,5,0,1,1
1272.05,19.75,57,0,1,0,22.316666666666663,0,0,0,1,0,0,0,0,1,0,1,0
1031.4,49.45,22,0,0,0,46.88181818181818,0,1,0,0,0,0,0,0,3,0,1,1
80.55,80.55,1,1,0,1,80.55,1,1,1,1,1,1,0,0,2,1,0,1
524.5,51.65,10,1,0,1,52.45,0,0,0,1,0,0,1,0,2,1,0,1
614.45,20.05,32,0,1,0,19.2015625,0,0,0,1,0,0,0,0,1,0,0,1
1267.95,79.95,16,1,0,1,79.246875,0,0,0,1,1,1,0,0,2,0,1,1
5535.8,95.0,57,0,0,0,97.11929824561405,0,0,1,1,1,1,0,0,4,0,1,1
391.7,19.65,18,1,0,1,21.76111111111111,0,0,0,1,0,0,0,0,1,0,0,0
2728.6,66.5,41,0,0,0,66.55121951219512,0,0,0,1,0,0,0,1,4,0,1,1
1117.55,76.45,14,1,0,1,79.825,0,1,1,1,1,1,0,0,2,0,0,0
889.9,94.75,9,1,0,1,98.87777777777778,0,1,1,1,1,1,0,0,3,1,0,1
1308.1,100.8,13,1,0,1,100.62307692307692,0,0,1,1,1,1,1,0,4,0,0,1
75.1,75.1,1,1,0,1,75.1,1,1,1,1,1,1,0,0,1,1,0,1
6754.35,100.3,68,0,0,0,99.32867647058823,0,0,1,1,1,1,0,1,5,0,0,1
1027.25,20.2,48,0,1,0,21.401041666666668,0,0,0,1,0,0,0,0,1,0,1,0
1364.3,106.9,13,1,0,1,104.94615384615383,0,0,1,1,1,1,0,0,5,0,0,1
113.35,55.1,2,1,0,1,56.675,1,0,0,1,0,0,1,0,3,1,0,1
2282.95,74.75,32,0,0,0,71.3421875,0,0,0,1,0,0,1,0,4,0,0,0
3145.15,60.5,51,0,0,0,61.66960784313726,0,0,0,1,0,0,1,1,4,0,0,1
69.55,69.55,1,1,0,1,69.55,1,1,0,1,1,1,0,0,1,1,0,0
527.5,19.9,25,0,0,0,21.1,0,0,0,1,0,0,0,0,1,0,0,0
255.55,18.8,14,0,1,0,18.25357142857143,0,0,0,1,0,0,0,0,1,0,1,0
2198.9,70.25,30,0,0,0,73.29666666666667,0,0,0,1,0,0,0,1,5,0,0,0
8670.1,117.5,72,0,1,0,120.41805555555555,0,0,0,1,1,1,1,1,7,0,1,0
4902.8,85.6,56,1,0,1,87.55,0,1,0,1,1,1,0,0,2,0,0,1
7114.25,97.95,72,0,1,0,98.80902777777776,0,0,0,1,1,1,1,0,5,0,0,1
1110.35,19.4,53,0,1,0,20.95,0,0,0,1,0,0,0,0,1,0,1,1
157.55,55.9,3,1,0,1,52.51666666666667,1,0,0,1,0,0,1,0,3,1,1,0
3017.65,75.25,39,1,0,1,77.37564102564103,0,1,1,1,1,1,0,0,1,0,0,0
4113.1,101.3,40,1,0,1,102.8275,0,0,1,1,1,1,0,0,4,0,0,1
1189.9,19.95,60,0,1,0,19.831666666666667,0,0,0,1,0,0,0,0,1,0,1,0
5330.2,80.65,68,0,1,0,78.38529411764705,0,0,1,1,0,0,0,0,5,0,0,1
4016.3,79.2,52,0,1,0,77.23653846153846,0,0,1,1,0,0,1,0,6,0,1,0
947.4,40.65,23,0,0,0,41.19130434782608,0,0,0,0,0,0,1,1,3,0,1,0
4747.65,81.05,61,0,1,0,77.83032786885245,0,0,0,1,0,0,1,1,6,0,0,1
1372.9,19.25,67,0,1,0,20.49104477611941,0,0,0,1,0,0,0,0,1,0,1,1
5595.3,85.9,66,0,1,0,84.77727272727273,0,0,0,1,0,0,1,1,7,0,0,1
203.95,24.4,8,0,0,0,25.49375,0,0,0,1,0,0,0,0,1,1,1,0
2136.9,59.45,35,1,0,1,61.05428571428572,0,0,0,1,0,0,1,0,3,0,1,1
2345.55,38.6,62,0,1,0,37.83145161290323,0,0,0,0,0,0,1,1,3,0,0,1
83.4,83.4,1,1,0,1,83.4,1,0,0,1,1,1,1,1,4,1,0,1
20.45,20.45,1,1,0,1,20.45,1,0,0,1,0,0,0,0,1,1,0,1
772.4,19.3,41,0,1,0,18.839024390243903,0,0,0,1,0,0,0,0,1,0,1,0
6929.4,98.35,72,0,1,0,96.24166666666666,0,0,0,1,1,1,0,0,4,0,0,0
452.7,92.5,5,1,0,1,90.54,1,1,1,1,1,1,0,0,3,1,0,1
8100.25,114.6,71,0,1,0,114.08802816901408,0,0,0,1,1,1,1,1,7,0,1,0
73.65,73.65,1,1,0,1,73.65,1,1,1,1,1,1,0,0,1,1,0,1
43.85,43.85,1,1,0,1,43.85,1,1,0,1,0,0,0,0,1,1,0,1
1638.7,26.0,62,0,1,0,26.43064516129032,0,0,0,1,0,0,0,0,1,0,1,0
1041.8,21.3,47,0,1,0,22.16595744680851,0,0,0,1,0,0,0,0,1,0,1,1
1511.2,94.45,16,1,0,1,94.45,0,0,1,1,1,1,0,1,4,0,0,1
6383.9,101.15,61,0,0,0,104.65409836065574,0,0,0,1,1,1,0,1,4,0,0,0
486.2,19.3,23,0,0,0,21.139130434782608,0,0,0,1,0,0,0,0,1,0,0,0
1095.65,89.4,12,1,0,1,91.30416666666667,0,0,1,1,1,1,0,1,4,1,0,1
2204.35,80.85,27,0,0,0,81.64259259259259,0,0,0,1,0,0,1,1,5,0,0,0
814.75,20.25,38,0,0,0,21.44078947368421,0,0,0,1,0,0,0,0,1,0,0,1
599.3,20.0,29,0,0,0,20.66551724137931,0,0,0,1,0,0,0,0,1,0,0,0
1714.95,25.55,64,0,1,0,26.79609375,0,0,0,1,0,0,0,0,1,0,0,0
1020.75,20.65,51,0,1,0,20.014705882352946,0,0,0,1,0,0,0,0,1,0,0,0
3043.6,59.9,51,0,0,0,59.67843137254902,0,0,0,1,0,0,1,1,3,0,0,0
1291.35,49.0,27,1,0,1,47.827777777777776,0,1,0,1,0,0,0,0,1,0,0,0
318.1,63.95,5,1,0,1,63.620000000000005,1,0,0,1,0,0,0,1,4,1,0,1
6843.15,95.1,72,0,1,0,95.04375,0,0,1,1,1,1,1,0,4,0,1,1
3950.85,78.65,51,0,0,0,77.46764705882353,0,0,0,1,0,0,0,1,5,0,0,1
1129.1,89.8,14,1,0,1,80.64999999999999,0,1,0,1,1,1,0,0,3,0,0,1
1253.15,55.1,22,1,0,1,56.96136363636364,0,0,0,1,0,0,1,1,3,0,0,0
4213.35,102.6,41,0,0,0,102.76463414634148,0,0,1,1,1,1,0,1,5,0,1,1
844.45,20.75,42,0,1,0,20.10595238095238,0,0,0,1,0,0,0,0,1,0,0,1
268.35,70.15,4,1,0,1,67.0875,1,1,1,1,1,1,0,0,1,1,0,1
6563.4,90.35,72,0,1,0,91.15833333333332,0,0,0,1,1,1,1,1,4,0,1,1
85.5,20.05,4,1,0,1,21.375,1,0,0,1,0,0,0,0,1,1,1,1
1259.35,60.0,20,1,0,1,62.9675,0,0,1,1,0,0,0,0,3,0,0,1
1441.8,65.25,22,0,0,0,65.53636363636363,0,0,0,1,0,0,0,0,4,0,0,0
3778.0,104.5,37,0,0,0,102.10810810810813,0,0,0,1,1,1,0,1,5,0,0,1
49.55,49.55,1,1,0,1,49.55,1,0,0,1,0,0,1,0,2,1,0,0
1842.8,98.55,20,1,0,1,92.14,0,1,1,1,1,1,0,0,4,0,0,1
1797.75,74.6,25,1,0,1,71.91,0,1,1,1,1,1,0,0,2,0,0,1
330.05,78.45,4,1,0,1,82.5125,1,0,1,1,1,1,0,0,2,1,0,0
1867.7,25.55,72,0,1,0,25.94027777777778,0,0,0,1,0,0,0,0,1,0,1,0
641.15,19.4,32,1,0,1,20.0359375,0,0,0,1,0,0,0,0,1,0,0,0
1222.65,19.5,59,0,1,0,20.72288135593221,0,0,0,1,0,0,0,0,1,0,1,0
617.65,19.25,35,1,0,1,17.647142857142857,0,0,0,1,0,0,0,0,1,0,0,0
3419.5,62.85,53,0,0,0,64.51886792452831,0,0,0,1,0,0,1,1,4,0,1,0
5552.5,79.05,71,0,0,0,78.20422535211267,0,0,0,1,1,1,0,0,2,0,0,1
1105.4,97.85,11,1,0,1,100.4909090909091,0,1,0,1,1,1,0,0,4,1,0,1
1070.5,19.85,52,0,1,0,20.58653846153846,0,0,0,1,0,0,0,0,1,0,1,0
1463.7,35.2,43,0,0,0,34.03953488372093,0,0,0,0,0,0,1,0,2,0,0,1
514.75,25.6,23,0,1,0,22.380434782608692,0,0,0,1,0,0,0,0,1,0,1,1
565.35,50.55,11,1,0,1,51.39545454545455,0,0,1,0,0,0,1,0,3,1,1,0
2979.5,105.7,28,1,0,1,106.41071428571428,0,0,1,1,1,1,0,0,5,0,0,1
6311.2,99.65,63,0,0,0,100.17777777777778,0,0,0,1,1,1,1,0,4,0,1,1
788.35,59.9,13,1,0,1,60.642307692307696,0,0,1,1,0,0,0,0,3,0,0,1
1617.5,94.4,17,1,0,1,95.1470588235294,0,0,1,1,1,1,1,0,4,0,0,1
244.85,86.05,3,1,0,1,81.61666666666666,1,0,0,1,1,1,1,0,3,1,0,1
191.05,45.65,4,1,0,1,47.7625,1,1,0,1,0,0,0,0,1,1,0,0
4017.45,87.2,47,1,0,1,85.47765957446808,0,0,1,1,1,1,0,0,3,0,1,0
4134.7,59.1,69,0,0,0,59.9231884057971,0,0,0,1,0,0,0,1,4,0,1,0
246.5,79.1,3,1,0,1,82.16666666666667,1,0,1,1,1,1,1,0,3,1,0,1
300.7,25.0,11,0,1,0,27.33636363636364,0,0,0,1,0,0,0,0,1,1,1,0
742.95,94.45,8,1,0,1,92.86875,0,1,0,1,1,1,0,0,4,1,0,1
78.9,19.0,4,1,0,1,19.725,1,0,0,1,0,0,0,0,1,1,0,0
2879.2,53.6,53,0,0,0,54.32452830188679,0,0,1,0,0,0,1,1,5,0,0,1
417.65,20.0,20,1,0,1,20.8825,0,0,1,1,0,0,0,0,1,0,1,0
214.75,45.4,5,1,0,1,42.95,1,0,0,0,0,0,0,1,3,1,0,0
266.9,70.05,4,1,0,1,66.725,1,1,0,1,1,1,0,0,1,1,0,1
3846.75,65.1,62,0,1,0,62.04435483870968,0,0,0,1,0,0,1,1,4,0,0,1
3990.75,89.15,44,0,0,0,90.69886363636364,0,0,0,1,1,1,0,0,4,0,0,0
58.15,19.8,3,1,0,1,19.383333333333333,1,0,0,1,0,0,0,0,1,1,0,1
5986.55,84.2,72,0,1,0,83.14652777777778,0,0,0,1,0,0,1,1,6,0,1,1
258.35,19.7,12,0,1,0,21.52916666666667,0,0,0,1,0,0,0,0,1,1,1,0
184.15,97.1,2,1,0,1,92.075,1,0,1,1,1,1,1,0,4,1,1,0
855.1,19.25,48,0,1,0,17.814583333333335,0,0,0,1,0,0,0,0,1,0,0,0
234.85,56.4,4,1,0,1,58.7125,1,1,1,1,0,0,0,0,2,1,0,1
2896.6,85.35,34,1,0,1,85.19411764705882,0,1,1,1,1,1,0,0,2,0,0,0
4698.05,74.3,62,0,0,0,75.775,0,0,0,1,0,0,1,0,5,0,0,1
80.85,80.85,1,1,0,1,80.85,1,1,0,1,1,1,0,0,2,1,0,1
4155.95,77.4,53,0,0,0,78.41415094339622,0,0,0,1,0,0,1,1,5,0,0,0
1938.9,89.75,22,1,0,1,88.13181818181819,0,1,0,1,1,1,0,0,3,0,0,1
5265.2,73.0,72,0,1,0,73.12777777777778,0,0,0,1,0,0,1,1,6,0,0,1
293.15,95.4,3,1,0,1,97.71666666666664,1,0,1,1,1,1,0,0,4,1,0,0
19.85,19.85,1,0,0,0,19.85,1,0,0,1,0,0,0,0,1,1,1,0
7039.05,104.0,67,0,1,0,105.06044776119404,0,0,1,1,1,1,0,1,5,0,1,1
253.0,64.4,4,1,0,1,63.25,1,0,0,1,0,0,0,1,3,1,0,1
505.9,20.05,26,0,0,0,19.457692307692305,0,0,0,1,0,0,0,0,1,0,1,1
165.45,86.0,2,1,0,1,82.725,1,1,1,1,1,1,0,0,2,1,0,1
38.15,19.95,2,1,0,1,19.075,1,0,0,1,0,0,0,0,1,1,0,0
2964.0,104.65,27,0,0,0,109.77777777777776,0,0,0,1,1,1,0,1,5,0,0,1
3423.5,54.6,64,0,1,0,53.4921875,0,0,1,0,0,0,0,1,4,0,1,1
669.85,39.05,18,1,0,1,37.21388888888889,0,1,1,0,0,0,0,0,2,0,0,1
5293.4,79.7,67,0,1,0,79.00597014925373,0,0,1,1,0,0,1,0,5,0,1,1
4025.6,75.5,50,0,0,0,80.512,0,0,1,1,0,0,1,1,5,0,1,0
4134.85,104.7,39,0,0,0,106.02179487179488,0,0,0,1,1,1,1,1,6,0,0,1
370.65,88.45,4,1,0,1,92.6625,1,1,1,1,1,1,0,0,3,1,0,1
1133.65,104.05,11,1,0,1,103.05909090909093,0,0,0,1,1,1,0,1,5,1,0,1
162.55,81.5,2,1,0,1,81.275,1,1,0,1,1,1,0,0,2,1,0,0
360.35,19.3,16,0,0,0,22.521875,0,0,0,1,0,0,0,0,1,0,1,1
3264.5,84.25,38,1,0,1,85.90789473684211,0,0,0,1,1,1,0,1,4,0,0,1
6921.7,94.45,72,0,1,0,96.13472222222222,0,0,0,1,1,1,1,0,4,0,0,1
710.05,39.7,19,1,0,1,37.37105263157895,0,0,1,0,0,0,0,0,2,0,0,1
20.05,20.05,1,1,0,1,20.05,1,0,0,1,0,0,0,0,1,1,0,0
3088.25,73.15,42,0,0,0,73.5297619047619,0,0,1,1,0,0,0,1,5,0,1,0
343.45,44.55,8,0,1,0,42.93125,0,0,0,0,0,0,1,1,3,1,1,1
1119.9,19.8,56,0,1,0,19.998214285714287,0,0,0,1,0,0,0,0,1,0,1,1
4487.3,71.4,62,0,0,0,72.3758064516129,0,0,0,1,0,0,1,1,5,0,1,0
119.5,53.45,2,1,0,1,59.75,1,0,1,1,0,0,1,0,3,1,0,0
2576.2,75.2,35,1,0,1,73.60571428571428,0,1,1,1,1,1,0,0,1,0,0,1
576.65,19.8,30,0,0,0,19.221666666666668,0,0,0,1,0,0,0,0,1,0,0,0
5194.05,90.3,59,0,1,0,88.03474576271186,0,0,0,1,0,0,1,1,7,0,1,0
7118.9,108.05,65,0,0,0,109.52153846153846,0,0,0,1,1,1,0,1,6,0,0,1
6413.65,100.15,62,0,0,0,103.44596774193548,0,1,1,1,1,1,0,0,4,0,1,1
2647.1,61.9,40,1,0,1,66.1775,0,0,0,1,0,0,1,1,4,0,0,1
2404.85,99.65,24,1,0,1,100.20208333333332,0,0,0,1,1,1,0,0,4,0,0,1
1390.6,88.15,15,1,0,1,92.70666666666666,0,1,1,1,1,1,0,0,3,0,0,0
2130.45,61.0,35,1,0,1,60.87,0,0,0,1,0,0,1,0,4,0,0,0
4421.95,85.5,51,0,1,0,86.70490196078431,0,0,0,1,0,0,1,1,7,0,1,0
780.15,36.0,21,1,0,1,37.15,0,0,0,0,0,0,0,1,2,0,0,1
5965.95,90.05,66,0,1,0,90.39318181818182,0,0,0,1,0,0,1,1,7,0,0,1
5999.85,82.0,71,0,1,0,84.5049295774648,0,0,0,1,0,0,1,1,6,0,1,1
5611.7,100.6,57,1,0,1,98.45087719298245,0,0,1,1,1,1,0,0,4,0,1,1
91.1,49.25,2,1,0,1,45.55,1,0,1,1,0,0,1,0,2,1,0,1
457.1,80.8,6,1,0,1,76.18333333333334,1,1,1,1,1,1,0,0,2,1,0,1
967.85,19.4,46,0,1,0,21.04021739130435,0,0,0,1,0,0,0,0,1,0,1,0
1901.05,75.5,25,1,0,1,76.042,0,0,1,1,1,1,0,0,2,0,1,1
33.7,20.05,2,1,0,1,16.85,1,0,0,1,0,0,0,0,1,1,0,0
2368.4,89.1,25,1,0,1,94.736,0,1,1,1,1,1,0,0,3,0,1,1
973.55,28.6,37,1,0,1,26.31216216216216,0,0,0,0,0,0,0,1,1,0,0,0
3409.6,104.4,33,1,0,1,103.32121212121211,0,0,1,1,1,1,0,0,5,0,0,1
284.35,19.75,16,0,1,0,17.771875,0,0,0,1,0,0,0,0,1,0,0,0
827.45,95.9,9,1,0,1,91.9388888888889,0,0,0,1,1,1,0,1,4,1,0,1
45.3,45.3,1,1,0,1,45.3,1,1,1,1,0,0,0,0,1,1,0,0
94.5,20.4,4,1,0,1,23.625,1,0,0,1,0,0,0,0,1,1,1,0
3236.35,91.5,35,1,0,1,92.46714285714286,0,0,0,1,1,1,0,1,3,0,0,1
695.05,19.8,37,0,0,0,18.785135135135132,0,0,1,1,0,0,0,0,1,0,0,1
6139.5,110.5,56,0,0,0,109.63392857142856,0,0,1,1,1,1,1,0,6,0,0,0
460.25,19.4,27,1,0,1,17.046296296296298,0,0,0,1,0,0,0,0,1,0,0,1
743.5,20.4,38,0,1,0,19.56578947368421,0,0,0,1,0,0,0,0,1,0,0,0
552.7,35.5,16,1,0,1,34.54375,0,1,0,0,0,0,0,0,1,0,1,1
6985.65,105.5,65,1,0,1,107.47153846153846,0,0,1,1,1,1,0,0,5,0,1,1
772.85,59.1,14,0,0,0,55.20357142857143,0,0,0,1,0,0,0,1,3,0,0,0
477.7,89.5,5,1,0,1,95.54,1,1,1,1,1,1,0,0,3,1,0,1
7565.35,106.3,72,0,1,0,105.07430555555555,0,0,0,1,1,1,0,0,5,0,0,1
214.55,50.7,4,1,0,1,53.6375,1,1,1,1,0,0,0,0,1,1,0,0
1055.9,54.0,20,0,0,0,52.795,0,0,0,1,0,0,1,1,3,0,0,0
1087.7,20.1,57,0,1,0,19.08245614035088,0,0,0,1,0,0,0,0,1,0,1,1
6078.75,94.55,65,0,1,0,93.51923076923076,0,0,0,1,1,1,1,1,5,0,1,0
321.65,85.65,4,1,0,1,80.4125,1,1,1,1,1,1,0,0,2,1,0,1
624.15,19.75,32,0,0,0,19.5046875,0,0,0,1,0,0,0,0,1,0,0,0
903.7,19.2,45,0,1,0,20.082222222222224,0,0,1,1,0,0,0,0,1,0,1,0
1799.3,83.05,22,1,0,1,81.78636363636363,0,1,1,1,1,1,0,0,2,0,0,0
3000.25,88.85,34,1,0,1,88.24264705882354,0,0,0,1,1,1,0,0,3,0,0,0
4138.9,86.95,47,0,0,0,88.06170212765957,0,0,0,1,0,0,1,1,7,0,0,1
388.6,20.05,18,0,1,0,21.58888888888889,0,0,0,1,0,0,0,0,1,0,0,0
79.6,79.6,1,1,0,1,79.6,1,1,1,1,1,1,0,0,2,1,1,1
276.5,44.7,6,1,0,1,46.083333333333336,1,1,0,1,0,0,0,0,1,1,0,0
1267.2,34.85,36,1,0,1,35.2,0,0,0,0,0,0,0,1,2,0,0,1
2661.1,73.45,35,0,0,0,76.03142857142856,0,0,0,1,0,0,0,1,4,0,1,1
2291.2,88.95,25,1,0,1,91.648,0,0,1,1,1,1,0,0,3,0,0,1
262.3,51.35,5,1,0,1,52.46,1,0,1,1,0,0,0,0,2,1,0,1
202.25,48.25,4,1,0,1,50.5625,1,0,0,0,0,0,1,1,4,1,0,0
2813.05,58.9,47,0,0,0,59.85212765957447,0,0,0,1,0,0,1,1,4,0,0,1
2020.9,39.9,52,1,0,1,38.86346153846154,0,0,1,0,0,0,1,0,2,0,0,1
62.9,20.85,4,1,0,1,15.725,1,0,0,1,0,0,0,0,1,1,1,0
3656.25,53.0,68,0,1,0,53.76838235294117,0,0,1,0,0,0,0,0,4,0,1,1
429.55,20.5,21,0,0,0,20.454761904761902,0,0,0,1,0,0,0,0,1,0,0,0
6721.6,104.4,64,0,0,0,105.025,0,0,0,1,1,1,1,1,5,0,1,1
80.25,80.25,1,1,0,1,80.25,1,1,1,1,1,1,0,0,2,1,0,1
94.55,66.4,2,1,0,1,47.275,1,0,0,1,0,0,1,0,4,1,0,0
4600.95,85.1,55,1,0,1,83.65363636363637,0,0,1,1,1,1,1,0,3,0,1,1
7609.75,105.25,72,0,1,0,105.69097222222224,0,0,0,1,1,1,1,0,5,0,1,0
24.4,24.4,1,1,0,1,24.4,1,1,0,0,0,0,0,0,0,1,0,0
1164.3,100.15,12,1,0,1,97.025,0,1,0,1,1,1,0,0,4,1,0,1
6039.9,101.1,59,1,0,1,102.37118644067796,0,0,1,1,1,1,0,0,4,0,0,0
6603.0,103.4,63,1,0,1,104.8095238095238,0,0,1,1,1,1,0,0,5,0,0,1
253.9,24.4,10,1,0,1,25.39,0,0,0,1,0,0,0,0,1,1,1,1
571.75,24.7,24,0,1,0,23.822916666666668,0,0,0,1,0,0,0,0,1,0,1,0
6700.05,104.1,65,0,1,0,103.07769230769232,0,0,0,1,1,1,0,1,5,0,1,1
1370.35,68.9,20,1,0,1,68.5175,0,0,0,1,0,0,0,1,4,0,0,1
2985.25,60.6,48,0,0,0,62.192708333333336,0,0,0,1,0,0,1,1,3,0,0,1
4981.15,80.4,62,1,0,1,80.34112903225805,0,0,0,1,0,0,0,1,6,0,0,1
106.8,19.5,6,1,0,1,17.8,1,0,0,1,0,0,0,0,1,1,0,0
1291.3,54.8,24,1,0,1,53.80416666666667,0,0,0,1,0,0,0,0,2,0,0,0
2003.6,60.85,34,1,0,1,58.92941176470588,0,0,0,1,0,0,1,1,3,0,0,1
1537.85,33.7,46,0,0,0,33.43152173913043,0,0,0,0,0,0,0,1,2,0,0,0
1233.15,45.45,26,1,0,1,47.42884615384616,0,1,1,1,0,0,0,0,1,0,0,0
434.8,24.85,19,1,0,1,22.88421052631579,0,1,0,0,0,0,0,0,0,0,1,1
1242.25,54.6,24,0,0,0,51.76041666666666,0,0,0,1,0,0,0,1,2,0,0,0
5779.6,101.3,57,0,1,0,101.39649122807018,0,0,0,1,1,1,1,1,5,0,0,0
1441.65,19.6,68,0,1,0,21.20073529411765,0,0,0,1,0,0,0,0,1,0,0,0
741.4,74.15,12,1,0,1,61.78333333333333,0,0,1,1,0,0,0,1,5,1,0,1
893.0,76.6,12,1,0,1,74.41666666666667,0,1,1,1,1,1,0,0,1,1,1,1
2036.55,50.85,40,1,0,1,50.91375,0,0,1,0,0,0,0,0,3,0,1,1
1975.85,86.8,23,1,0,1,85.90652173913043,0,1,1,1,1,1,0,0,2,0,0,0
281.0,70.4,4,1,0,1,70.25,1,1,1,1,1,1,0,0,1,1,0,0
3431.75,50.55,67,0,0,0,51.22014925373134,0,0,0,1,0,0,0,0,2,0,1,0
2215.45,62.15,35,0,0,0,63.29857142857142,0,0,0,1,0,0,1,0,3,0,0,1
856.65,86.65,10,1,0,1,85.66499999999999,0,1,1,1,1,1,0,0,2,1,0,1
107.6,20.4,6,0,1,0,17.933333333333334,1,0,0,1,0,0,0,0,1,1,1,1
855.3,85.25,10,1,0,1,85.53,0,1,1,1,1,1,0,0,2,1,0,1
1640.0,95.65,17,1,0,1,96.47058823529412,0,0,0,1,1,1,0,1,4,0,0,1
6069.25,93.55,65,0,0,0,93.37307692307692,0,0,1,1,1,1,1,1,4,0,0,0
161.5,89.5,2,1,0,1,80.75,1,0,1,1,1,1,0,0,3,1,0,0
4718.25,96.2,49,1,0,1,96.29081632653062,0,1,1,1,1,1,0,0,3,0,0,1
5680.9,107.45,51,0,0,0,111.39019607843136,0,0,0,1,1,1,1,0,6,0,0,0
